page_url,domain,url_matched_for_gallery_page,url_matched_for_page_with_gallery,number_of_images_by_img_src,number_of_images_by_a_href,has_match,total_img_elements_found
https://www.lifee.cz/trendy/poldove-a-nemluvne-vsechno-o-nove-ceske-komedialni-detektivce_68818.html,www.lifee.cz,False,False,0,42,True,44
https://www.modernibyt.cz/rubriky/interier/inspirace-nabytek-v-nezne-ruzove_5446.html,www.modernibyt.cz,False,True,30,6,True,33
http://www.fotografovani.cz/cz/photo-contest/gallery/554/,www.fotografovani.cz,True,False,0,0,True,71
https://lepsija.cz/posts/page/4/,lepsija.cz,False,False,40,0,True,81
https://www.extra.cz/predavani-cen-oscar-2019-je-za-nami-vecer-ovladl-snimek-zelena-kniha,www.extra.cz,False,False,0,44,True,74
https://www.frekvence1.cz/tag/andrej-bavis,www.frekvence1.cz,False,False,28,1,True,108
https://www.blesk.cz/clanek/celebrity-karlovy-vary/611870/agata-je-na-deti-sama-prachar-se-zatim-ve-varech-stara-o-cizi.html,www.blesk.cz,False,False,0,307,True,348
https://www.reflex.cz/clanek/zpravy/77195/donald-trump-se-stal-45-prezidentem-usa-inauguraci-komentoval-politolog-petr-sokol.html,www.reflex.cz,False,False,0,14,True,82
https://www.sport.cz/fotbal/liga-narodu/clanek/1112936-vse-zaridil-cr7-ronaldo-zazaril-hattrickem-portugalsko-je-ve-finale-ligy-narodu.html,www.sport.cz,False,False,7,0,True,79
https://prozeny.blesk.cz/clanek/pro-zeny-vip-rozhovory/605788/rodinu-chci-ale-s-muzem-ktery-by-zustal-doma-s-detmi-rika-slavna-operni-zpevacka.html,prozeny.blesk.cz,False,False,0,7,True,53
https://www.televizeseznam.cz/video/svet-bez-obalu/po-urazu-kvuli-kteremu-byl-mesic-vkomatu-se-rozhodl-udelat-kazdy-den-alespon-jeden-dobry-skutek-9670182?zobraz=nabidku,www.televizeseznam.cz,True,False,0,0,True,161
https://emefka.sk/najlepsie-maturitne-tabla-slovakov-a-cechov-ktore-by-urcite-nemali-zapadnut-prachom/,emefka.sk,False,False,87,7,True,213
https://www.fashionmagazin.cz/emily-ratajkowski-spodni-pradlo-inamorata-body/,www.fashionmagazin.cz,False,False,72,9,True,89
https://videacesky.cz/video/last-week-tonight-trump-proti-zbytku-sveta,videacesky.cz,True,False,0,0,True,95
https://www.recepty.cz/recept/cinske-placicky-2184?_fid=hct2,www.recepty.cz,False,False,0,1,True,526
https://shop.emefka.sk/sk/emefka/?lang=croatian,shop.emefka.sk,False,False,0,9,True,54
https://www.sme.sk/g/84512/nove-funkcie-aplikacie-sme-sk-pre-ios?gref=strm_art-6662272&photo=p3117546,www.sme.sk,True,False,0,17,True,8
https://www.vitalia.cz/clanky/jezme-cerstve-7-zdravych-potravin-ktere-u-nas-rostou/,www.vitalia.cz,False,False,0,20,True,84
https://fotky.sme.sk/fotka/119512/dva-svety-ticha,fotky.sme.sk,True,False,0,0,True,59
https://www.jenzeny.cz/redaktorky/680,www.jenzeny.cz,False,False,1,0,True,36
https://www.kafe.cz/krasa-a-zdravi/detsky-pudr-uziti-20190528.html,www.kafe.cz,False,False,0,19,True,36
https://www.lifee.cz/trendy/podpantoflak-vlasta-burian-svou-manzelku-nezdrave-miloval-ona-zemrela-na-jeho-hrobe_69064.html,www.lifee.cz,False,False,0,40,True,42
https://www.modernibyt.cz/rubriky/novinky/novinky-kterym-vevodi-tony-zlute_5519.html,www.modernibyt.cz,False,True,28,6,True,31
http://www.fotografovani.cz/cz/photo-contest/gallery/1381/,www.fotografovani.cz,True,False,0,0,True,71
https://lepsija.cz/posts/page/6/,lepsija.cz,False,False,40,0,True,81
https://www.extra.cz/prvni-maj-u-ceskych-hvezd-zamilovana-solarikova-stikova-se-zajdou-i-bizarni-dada,www.extra.cz,False,False,0,44,True,73
https://www.frekvence1.cz/tag/boucek-vola-na-hrad,www.frekvence1.cz,False,False,28,1,True,108
https://www.blesk.cz/clanek/celebrity-ceske-celebrity/611461/karel-gott-po-narozeninove-party-odpociva-na-sardinii-prazdniny-s-bohacem.html,www.blesk.cz,False,False,0,292,True,335
https://www.reflex.cz/clanek/zpravy/48630/zpevakem-roku-neni-gott-ale-tomas-klus-predavani-slaviku-ocima-redaktorky-reflexu.html,www.reflex.cz,False,False,0,8,True,76
https://www.sport.cz/fotbal/pohar/clanek/1107845-ctvrte-finale-prvni-triumf-uz-nejsem-expert-na-druha-mista-zaril-slavista-masopust.html,www.sport.cz,False,False,9,0,True,79
https://prozeny.blesk.cz/clanek/pro-zeny-vip-ze-zivota-hvezd/543535/vevodkyne-kate-neutracela-na-svatbe-se-objevila-poctvrte-ve-stejnem-kabate.html,prozeny.blesk.cz,False,False,0,7,True,53
https://www.televizeseznam.cz/video/na-hadry/solarikova-a-mottlova-bez-podprsenky-vojnar-s-make-upem-a-banga-s-ledvinkou-63928297?zobraz=nabidku,www.televizeseznam.cz,True,False,0,0,True,161
https://emefka.sk/poznas-pravidla-etikety-otestuj-sa-v-nasom-kvize/,emefka.sk,False,False,76,5,True,212
https://www.fashionmagazin.cz/25-trendy-inspirativnich-panskych-ucesu-2013/,www.fashionmagazin.cz,False,False,21,2,True,87
https://videacesky.cz/video/voleni-soudci,videacesky.cz,True,False,0,0,True,95
https://www.recepty.cz/recept/cinske-placicky-2184?_fid=kw42,www.recepty.cz,False,False,0,1,True,526
https://shop.emefka.sk/sk/emefka,shop.emefka.sk,False,False,0,9,True,54
https://www.sme.sk/g/84512/nove-funkcie-aplikacie-sme-sk-pre-ios?gref=strm_art-6662272,www.sme.sk,True,False,0,15,True,8
https://www.vitalia.cz/clanky/ujdu-deset-tisic-kroku-ale-porad-tloustnu/?ic=serial-box&icc=text-title,www.vitalia.cz,False,False,0,15,True,83
https://fotky.sme.sk/fotka/83466/rouge-oui-merci,fotky.sme.sk,True,False,0,0,True,59
https://www.jenzeny.cz/redaktorky/681,www.jenzeny.cz,False,False,1,0,True,36
https://www.kafe.cz/celebrity/tajemstvi-vztahu-princezny-diany-a-prince-charlese-vyvolenou-mela-byt-sestra-20190413.html,www.kafe.cz,False,False,0,13,True,36
https://www.lifee.cz/trendy/slunce-voda-vysportovana-tela-adrenalin-a-elektronicti-producenti-kraak-and-smaak-to-bude-letosni-high-jump-2019_70100.html,www.lifee.cz,False,False,0,40,True,42
https://www.modernibyt.cz/,www.modernibyt.cz,False,False,28,0,True,30
http://www.fotografovani.cz/cz/photo-contest/gallery/1515/,www.fotografovani.cz,True,False,0,0,True,71
https://lepsija.cz/posts/page/7/,lepsija.cz,False,False,40,0,True,81
https://www.extra.cz/moda-na-cervenem-koberci-ve-varech-svetova-julianne-moore-nebo-vanda-janda-s-parukou,www.extra.cz,False,False,0,44,True,73
https://www.frekvence1.cz/tag/horoskop,www.frekvence1.cz,False,False,28,1,True,108
https://www.blesk.cz/clanek/celebrity-karlovy-vary/611853/ze-sportovkyne-hereckou-a-zpevackou-vzda-se-eva-samkova-snowboardu.html,www.blesk.cz,False,False,0,284,True,321
https://www.reflex.cz/clanek/reflex-cz/37294/objednejte-si-kterykoliv-special-reflexu.html,www.reflex.cz,False,False,0,8,True,72
https://www.sport.cz/fotbal/ceska-1-liga/clanek/1110711-kapitan-zbrojovky-magera-nevzdavame-se-jedeme-do-pribrami-vyhrat.html,www.sport.cz,False,False,6,0,True,78
https://prozeny.blesk.cz/clanek/pro-zeny-jak-zhubnout-cviceni/567314/cvicit-muzete-i-doma-a-zdarma-nasli-jsme-ty-nejlepsi-on-line-programy.html,prozeny.blesk.cz,False,False,0,5,True,53
https://www.televizeseznam.cz/video/vyzva/proc-chtel-babis-odejit-zcela-ano-ajak-hodla-hejtmanka-ridit-urad-po-narozeni-ditete-42681704?zobraz=nabidku,www.televizeseznam.cz,True,False,0,0,True,161
https://emefka.sk/a-siesti-rusi-su-tam-dokonca-siedmi-zaspominajme-si-na-top-hlasky-slovenskych-komentatorov/,emefka.sk,False,False,85,5,True,210
https://www.fashionmagazin.cz/boty-ktere-byste-si-na-sebe-nevzali/,www.fashionmagazin.cz,False,False,21,2,True,85
https://videacesky.cz/video/veritasium-mylne-predstavy-o-teplote,videacesky.cz,True,False,0,0,True,95
https://www.recepty.cz/recept/margot-rezy-7965,www.recepty.cz,False,False,0,6,True,513
https://shop.emefka.sk/sk/emefka?lang=english,shop.emefka.sk,False,False,0,9,True,54
https://www.sme.sk/g/84512/nove-funkcie-aplikacie-sme-sk-pre-ios?gref=strm_art-6956124&photo=p3117551,www.sme.sk,True,False,0,15,True,8
https://www.vitalia.cz/clanky/vhodne-potraviny-pro-obezni-deti/?ic=articles-related&icc=item-8,www.vitalia.cz,False,False,0,20,True,83
https://fotky.sme.sk/fotka/42873/zima,fotky.sme.sk,True,False,0,0,True,58
https://www.jenzeny.cz/redaktorky/676,www.jenzeny.cz,False,False,1,0,True,36
https://www.kafe.cz/celebrity/jirina-jiraskova-20190117.html,www.kafe.cz,False,False,0,19,True,35
https://www.lifee.cz/trendy/rany-osudu-hvezdne-jiriny-bohdalove-slavna-herecka-slavi-88-narozeniny_65288.html,www.lifee.cz,False,False,0,38,True,40
https://www.modernibyt.cz/?articleOffset=4,www.modernibyt.cz,False,False,28,0,True,30
http://www.fotografovani.cz/cz/photo-contest/gallery/1516/,www.fotografovani.cz,True,False,0,0,True,71
https://lepsija.cz/posts/page/5/,lepsija.cz,False,False,40,0,True,81
https://www.extra.cz/krasky-na-cesko-slovenskem-plese-sexy-partysova-s-veresovou-nebo-zamilovana-bagarova,www.extra.cz,False,False,0,41,True,73
https://www.frekvence1.cz/tag/kraus-a-blondyna,www.frekvence1.cz,False,False,28,1,True,108
https://www.blesk.cz/jiri-pomeje-pohreb-online,www.blesk.cz,False,False,0,188,True,318
https://www.reflex.cz/kandidati-senat-volby-2018,www.reflex.cz,False,False,0,8,True,70
https://www.sport.cz/fotbal/ostatni/clanek/1119027-mistr-na-uvod-pripravy-vyhorel-nestacil-na-ligoveho-novacka.html,www.sport.cz,False,False,6,0,True,78
https://prozeny.blesk.cz/clanek/pro-zeny-vip-ze-zivota-hvezd/596369/outfity-meghan-na-ktere-nezapomeneme-cim-okouzlovala-behem-tehotenstvi.html,prozeny.blesk.cz,False,False,0,7,True,52
https://www.televizeseznam.cz/video/xaver-live/saudek-63937581?zobraz=nabidku,www.televizeseznam.cz,True,False,0,0,True,161
https://emefka.sk/odkaz-vo-flasi-ci-ruzovy-hmyz-prazvlastne-veci-ktore-ludia-nahodou-nasli/,emefka.sk,False,False,86,5,True,208
https://www.fashionmagazin.cz/moda-pro-baculky/,www.fashionmagazin.cz,False,False,21,2,True,83
https://videacesky.cz/video/john-cleese-o-politicke-korektnosti,videacesky.cz,True,False,0,0,True,95
https://www.recepty.cz/recept/pernik-ii-3996,www.recepty.cz,False,False,0,13,True,490
https://shop.emefka.sk/sk/emefka?lang=slovak,shop.emefka.sk,False,False,0,9,True,54
https://www.sme.sk/g/84512/nove-funkcie-aplikacie-sme-sk-pre-ios?gref=strm_art-6662272&photo=p3117551,www.sme.sk,True,False,0,15,True,8
https://www.vitalia.cz/clanky/paradoxy-kolem-chleba/,www.vitalia.cz,False,False,0,20,True,83
https://fotky.sme.sk/fotka/112184/ufo-nad-ostrovom,fotky.sme.sk,True,False,0,0,True,56
https://www.jenzeny.cz/redaktorky/677,www.jenzeny.cz,False,False,1,0,True,36
https://www.kafe.cz/moda/kafe-s-modni-navrharkou-kamilou-vodochodskou-23421.html,www.kafe.cz,False,False,0,19,True,35
https://www.lifee.cz/cestovani/muz-roku-na-soustredeni-v-tunisu-proc-skoncil-jiri-krampol-na-vozicku_66792.html,www.lifee.cz,False,False,0,38,True,40
https://www.modernibyt.cz/?articleOffset=3,www.modernibyt.cz,False,False,28,0,True,30
http://www.fotografovani.cz/cz/photo-contest/gallery/1419/,www.fotografovani.cz,True,False,0,0,True,71
https://lepsija.cz/posts/page/2/,lepsija.cz,False,False,40,0,True,81
https://www.extra.cz/takhle-jste-se-dlouho-nezasmali-podivejte-se-jak-by-vypadaly-celebrity-kdyby-se-nikdy-nestaly-slavnymi,www.extra.cz,False,False,0,44,True,73
https://www.frekvence1.cz/tag/horoskopy,www.frekvence1.cz,False,False,28,1,True,108
https://www.blesk.cz/clanek/volby-prezidentske-volby-2018/520965/ocima-frantisky-dokonala-prvni-dama-jednoducha-teorie-slozita-praxe.html,www.blesk.cz,False,False,0,13,True,316
https://www.reflex.cz/online-volby-slovensko-prezident-2019,www.reflex.cz,False,False,0,1,True,69
https://www.sport.cz/fotbal/pohar/clanek/1107888-vyhodit-hrace-jako-baros-ze-stridacky-je-hloupost-zlobil-se-na-sudi-kouc-baniku.html,www.sport.cz,False,False,8,0,True,78
https://prozeny.blesk.cz/clanek/pro-zeny-trendy-moda/611494/uchvatne-roby-z-varu-hluboke-dekolty-odhalena-ramena-a-rozparky-az-po-kycel.html,prozeny.blesk.cz,False,False,0,7,True,52
https://www.televizeseznam.cz/video/na-hadry/kviff-neresti-schneiderove-nervozni-kubelkova-a-svatkova-ktera-shanela-prasky-63934916?zobraz=nabidku,www.televizeseznam.cz,True,False,0,0,True,161
https://emefka.sk/kviz-otestuj-svoje-vedomosti-z-oblasti-fantasy-literatury/,emefka.sk,False,False,74,8,True,205
https://www.fashionmagazin.cz/4-zpusoby-jak-slozit-kapesnicek-do-saka/,www.fashionmagazin.cz,False,False,21,2,True,83
https://videacesky.cz/video/last-week-tonight-konfederace,videacesky.cz,True,False,0,0,True,95
https://www.recepty.cz/recept/nejuzasnejsi-jogurtove-rizky-7969,www.recepty.cz,False,False,0,10,True,456
https://shop.emefka.sk/sk/emefka?lang=german,shop.emefka.sk,False,False,0,9,True,54
https://www.sme.sk/g/131524/sme-sk-pre-android-telefony-a-tablety?gref=strm_art-6662272&photo=p4344114,www.sme.sk,True,False,0,15,True,8
https://www.vitalia.cz/clanky/vhodne-potraviny-pro-obezni-deti/,www.vitalia.cz,False,False,0,20,True,82
https://fotky.sme.sk/fotka/94412/zjesenieva-sa,fotky.sme.sk,True,False,0,0,True,55
https://www.jenzeny.cz/redaktorky/1359,www.jenzeny.cz,False,False,1,0,True,36
https://www.kafe.cz/celebrity/co-prozradily-chuvy-hvezd-podivne-libustky-nesmyslne-rozkazy-20151206.html,www.kafe.cz,False,False,0,19,True,35
https://www.lifee.cz/jidlo/miloval-ho-rakousky-cisar-i-jan-werich-chrest-ceska-pochoutka-a-nutricni-bomba_64900.html,www.lifee.cz,False,False,0,38,True,40
https://www.modernibyt.cz/?articleOffset=2,www.modernibyt.cz,False,False,28,0,True,30
http://www.fotografovani.cz/cz/photo-contest/gallery/1247/,www.fotografovani.cz,True,False,0,0,True,71
https://lepsija.cz/author/radkadobesova/page/4/,lepsija.cz,False,False,40,0,True,81
https://www.extra.cz/moda-na-cenach-tyty-vsichni-se-oblekli-bud-na-pohreb-nebo-ve-stejnem-obchode-jedinou-divocinu-predvedl-jakub-kohak,www.extra.cz,False,False,0,33,True,73
https://www.frekvence1.cz/tag/bob-a-bobak-volaji-na-hrad,www.frekvence1.cz,False,False,28,1,True,103
https://www.blesk.cz/clanek/cestovani/478767/nejvic-sexy-pilotky-a-piloti-pri-pohledu-na-ne-budete-v-sedmem-nebi.html,www.blesk.cz,False,False,0,271,True,314
https://www.reflex.cz/online-ukrajina-volby-2019-prezident,www.reflex.cz,False,False,0,3,True,67
https://www.sport.cz/fotbal/liga-mistru/clanek/1101613-ve-specialnich-zapasech-musite-jit-i-proti-sve-filozofii-a-ajax-dal-hral-jako-proti-vitesse-vysvetlil-kolaps-special-one.html,www.sport.cz,False,False,7,0,True,78
https://prozeny.blesk.cz/clanek/pro-zeny-trendy-moda/553919/firma-predstavila-gumove-boty-na-podpatku-a-internet-zesilel.html,prozeny.blesk.cz,False,False,0,7,True,52
https://www.televizeseznam.cz/video/vetrelci-a-plamenaci/festival-m3-je-zameren-na-velmi-narocneho-divaka-63924167?zobraz=nabidku,www.televizeseznam.cz,True,False,0,0,True,161
https://emefka.sk/najlepsie-transparenty-z-dnesneho-protivladneho-protestu/,emefka.sk,False,False,83,5,True,204
https://www.fashionmagazin.cz/4-klicove-barevne-kombinace-pro-panske-outfity-2015/,www.fashionmagazin.cz,False,False,21,2,True,81
https://videacesky.cz/video/jordan-peterson-opravdovy-komunismus,videacesky.cz,True,False,0,0,True,93
https://www.recepty.cz/recept/nejuzasnejsi-jogurtove-rizky-7969?_fid=3hl8,www.recepty.cz,False,False,0,10,True,456
https://shop.emefka.sk/sk/emefka?lang=romanian,shop.emefka.sk,False,False,0,9,True,54
https://www.sme.sk/g/84512/nove-funkcie-aplikacie-sme-sk-pre-ios?gref=strm_art-6956124,www.sme.sk,True,False,0,15,True,8
https://www.vitalia.cz/clanky/ujdu-deset-tisic-kroku-ale-porad-tloustnu/,www.vitalia.cz,False,False,0,15,True,82
https://fotky.sme.sk/fotka/114437/prepad,fotky.sme.sk,True,False,0,0,True,55
https://www.jenzeny.cz/redaktorky/1354,www.jenzeny.cz,False,False,1,0,True,36
https://www.kafe.cz/rodina-a-domov/bylinky-20200528.html,www.kafe.cz,False,False,0,19,True,34
https://www.lifee.cz/trendy/padajici-kulisy-ji-malem-zabily-prezila-jen-diky-mohutnemu-kostymu-dnes-iva-janzurova-slavi-78-narozeniny_67113.html,www.lifee.cz,False,False,0,34,True,36
https://www.modernibyt.cz/?articleOffset=1,www.modernibyt.cz,False,False,28,0,True,30
http://www.fotografovani.cz/cz/photo-contest/gallery/1656/,www.fotografovani.cz,True,False,0,0,True,71
https://lepsija.cz/author/radkadobesova/page/2/,lepsija.cz,False,False,40,0,True,81
https://www.extra.cz/nejkrasnejsi-roby-z-lonskeho-festivalu-v-karlovych-varech-predvedou-se-damy-i-letos,www.extra.cz,False,False,0,44,True,72
https://www.frekvence1.cz/tag/press-klub,www.frekvence1.cz,False,False,28,1,True,103
https://www.blesk.cz/clanek/celebrity-karlovy-vary/611661/prehlidka-krasy-na-moetu-sexy-kubelkova-smejdila-u-rajske-elegantni-dolezelova-i-krainova.html,www.blesk.cz,False,False,0,264,True,305
https://www.reflex.cz/clanek/zajimavosti/76836/5-nejutajenejsich-mist-sveta-na-jednom-se-skryvaji-i-vzorky-z-ceska.html,www.reflex.cz,False,False,0,20,True,67
https://www.sport.cz/fotbal/euro2020/clanek/1114297-skvele-primo-sen-rozplyval-se-silhavy-i-kdyz-vyhra-kosova-v-sofii-mu-do-planu-nezapadla.html,www.sport.cz,False,False,6,0,True,78
https://prozeny.blesk.cz/clanek/pro-zeny-vip-ze-zivota-hvezd/527352/oscari-2018-kdo-mel-nejkrasnejsi-saty-a-kdo-slapl-pri-vyberu-vedle.html,prozeny.blesk.cz,False,False,0,7,True,52
https://www.televizeseznam.cz/video/vetrelci-a-plamenaci/bizarni-stalinisticky-orloj-v-olomouci-defiluje-tam-chemik-zednik-a-volejbalistka-63919687?zobraz=nabidku,www.televizeseznam.cz,True,False,0,0,True,161
https://emefka.sk/slovakov-sme-sa-opytali-ake-najdebilnejsie-otazky-dostali-od-svojich-zakaznikov/,emefka.sk,False,False,79,6,True,203
https://www.fashionmagazin.cz/ucesy-pro-polodlouhe-vlasy-2014/,www.fashionmagazin.cz,False,False,21,2,True,81
https://videacesky.cz/video/adam-vsechno-pokazi-proc-je-marihuana-ilegalni,videacesky.cz,True,False,0,0,True,91
https://www.recepty.cz/recept/palacinky-13120,www.recepty.cz,False,False,0,12,True,436
https://shop.emefka.sk/sk/emefka?lang=french,shop.emefka.sk,False,False,0,9,True,54
https://www.sme.sk/g/84512/nove-funkcie-aplikacie-sme-sk-pre-ios?photo=p3117551&gref=https%253A%252F%252Fwww.sme.sk%252Fc%252F6662272%252Fsme-sk-pre-smartfony.html,www.sme.sk,True,False,0,15,True,8
https://www.vitalia.cz/clanky/13-tipu-jak-nahradit-cukr/?ic=articles-related&icc=item-10,www.vitalia.cz,False,False,0,5,True,82
https://fotky.sme.sk/fotka/59684/skora-jar,fotky.sme.sk,True,False,0,0,True,54
https://www.jenzeny.cz/redaktorky/1358,www.jenzeny.cz,False,False,1,0,True,36
https://www.kafe.cz/celebrity/mam-plan-na-ovladnuti-sveta-20501008.html,www.kafe.cz,False,False,0,19,True,34
https://www.lifee.cz/trendy/dovolenkovy-horoskop-kam-vyrazit_71349.html,www.lifee.cz,False,False,0,32,True,34
https://www.modernibyt.cz/?articleOffset=0,www.modernibyt.cz,False,False,28,0,True,30
http://www.fotografovani.cz/cz/photo-contest/gallery/1944/,www.fotografovani.cz,True,False,0,0,True,71
https://lepsija.cz/author/radkadobesova/page/3/,lepsija.cz,False,False,40,0,True,81
https://www.extra.cz/hollywood-se-striha-na-kluka-12-celebrit-ktere-shodily-svou-dlouhou-hrivu,www.extra.cz,False,False,0,44,True,72
https://www.frekvence1.cz/tag/telefonat,www.frekvence1.cz,False,False,28,1,True,103
https://www.blesk.cz/clanek/celebrity-karlovy-vary/611656/sperky-za-milion-a-saty-na-posledni-chvili-kraska-malisova-okouzlila-ve-varech.html,www.blesk.cz,False,False,0,265,True,302
https://www.reflex.cz/clanek/zajimavosti/93598/10-nejpodivnejsich-kanadskych-zakonu-pozor-na-vysku-snehulaka-i-vody-ve-vane-a-v-nedeli-bez-zmrzliny.html,www.reflex.cz,False,False,0,18,True,61
https://www.sport.cz/hokej/euro-hockey-tour/clanek/1099710-konecne-na-treninku-strilim-o-sto-sest-a-nic-oddechl-si-gudas-pri-hubackove-prani-mel-husinu.html,www.sport.cz,False,False,11,0,True,77
https://prozeny.blesk.cz/clanek/pro-zeny-trendy-moda/523227/outfity-podle-any-z-padesati-odstinu-dokonaly-byznys-styl-i-esence-zenskosti.html,prozeny.blesk.cz,False,False,0,7,True,52
https://www.televizeseznam.cz/video/vetrelci-a-plamenaci/kde-u-nas-najdete-unikatni-sochu-spermie-63917797?zobraz=nabidku,www.televizeseznam.cz,True,False,0,0,True,161
https://emefka.sk/niekolko-hroznych-ucesov-ktore-su-dokazom-toho-ze-byt-plesaty-je-niekedy-vyhra/,emefka.sk,False,False,81,5,True,202
https://www.fashionmagazin.cz/mestska-moda-na-kole/,www.fashionmagazin.cz,False,False,21,2,True,81
https://videacesky.cz/video/eu-jako-dojna-krava-babise-a-orbana,videacesky.cz,True,False,0,0,True,89
https://www.recepty.cz/recept/hrabenciny-rezy-926,www.recepty.cz,False,False,0,7,True,435
https://shop.emefka.sk/sk/emefka?lang=polish,shop.emefka.sk,False,False,0,9,True,54
https://www.sme.sk/g/84512/nove-funkcie-aplikacie-sme-sk-pre-ios?photo=p3117546&gref=https%253A%252F%252Fwww.sme.sk%252Fc%252F6662272%252Fsme-sk-pre-smartfony.html,www.sme.sk,True,False,0,17,True,8
https://www.vitalia.cz/clanky/ve-stomatologii-se-zmenilo-vse-krome-klesti/?utm_medium=kolotoc&utm_source=vitalia-cz&utm_campaign=ve-stomatologii-se-zmenilo-vse-krome-klesti,www.vitalia.cz,False,False,0,15,True,82
https://fotky.sme.sk/fotka/111373/bodygard,fotky.sme.sk,True,False,0,0,True,54
https://www.jenzeny.cz/redaktorky/1355,www.jenzeny.cz,False,False,1,0,True,36
https://www.kafe.cz/moda/modni-pruvodce-f-f-intimissimi-a-triola-24128.html,www.kafe.cz,False,False,0,19,True,34
https://www.lifee.cz/jidlo/losos-ctyrikrat-jinak-jaky-je-rozdil-v-chuti-farmovanych-a-divokych-lososu_69107.html,www.lifee.cz,False,False,0,32,True,34
https://www.modernibyt.cz/rubriky/vareni/,www.modernibyt.cz,False,True,20,0,True,27
http://www.fotografovani.cz/cz/photo-contest/gallery/713/,www.fotografovani.cz,True,False,0,0,True,71
